ISBN,title,author,genre,language,url,description
9780007524303.0,The Virgin Suicides,Jeffrey Eugenides,Fiction,English,https://zangakbookstore.am/en/the-virgin-suicides-1,"Previously adapted into a critically acclaimed film by Sofia Coppola starring Kirsten Dunst, this is the story of the five Lisbon sisters - beautiful, eccentric, and obsessively watched by the entire neighbourhood.


The boys that once loved them from afar are now grown men, determined to understand a tragedy that has always defied explanation. For still, the question remains - why did all five of the Lisbon girls take their own lives?


This hypnotic and unforgettable novel treats adolescent love and death with haunting sensitivity and dark humour, and creates a coming-of-age story unlike any of our time."
9780007527526.0,The Murder Of Roger Ackroyd,Agatha Christie,Fiction,English,https://zangakbookstore.am/en/the-murder-of-roger-ackroyd,"Agatha Christie's most daring crime mystery - an early and particularly brilliant outing of Hercule Poirot, 'The Murder of Roger Ackroyd', with its legendary twist, changed the detective fiction genre for ever.


Roger Ackroyd knew too much. He knew that the woman he loved had poisoned her brutal first husband. He suspected also that someone had been blackmailing her. Now, tragically, came the news that she had taken her own life with a drug overdose.
But the evening post brought Roger one last fatal scrap of information. Unfortunately, before he could finish the letter, he was stabbed to death..."
9780007527533.0,The ABC Murders,Agatha Christie,Fiction,English,https://zangakbookstore.am/en/the-abc-murders,"Agatha Christie’s world-famous serial killer mystery, reissued with a striking new cover designed to appeal to the latest generation of Agatha Christie fans and book lovers.
There’s a serial killer on the loose, bent on working his way through the alphabet. And as a macabre calling card he leaves beside each victim’s corpe the ABC Railway Guide open at the name of the town where the murder has taken place.
Having begun with Andover, Bexhill and then Churston, there seems little chance of the murderer being caught – until he makes the crucial and vain mistake of challenging Hercule Poirot to frustrate his plans…"
9780007528646.0,Middlesex,Jeffery Eugenides,Fiction,English,https://zangakbookstore.am/en/middlesex,"I was born twice: first, as a baby girl, on a remarkably smogless Detroit day of January 1960; and then again, as a teenage boy, in an emergency room near Petoskey, Michigan, in August of l974.'
So begins the breathtaking story of Calliope Stephanides and her truly unique family secret, born on the slopes of Mount Olympus and passed on through three generations.
Growing up in 70s Michigan, Calliope's special inheritance will turn her into Cal, the narrator of this intersex, inter-generational epic of immigrant life in 20th century America.
Middlesex won the 2003 Pulitzer Prize for Fiction."
9780007532780.0,Purity,Jonathan Franzen,Fiction,English,https://zangakbookstore.am/en/purity,"Pip Tyler doesn’t know who she is. She knows that her real name is Purity, that she’s saddled with student debt and a reclusive mother, but there are few clues as to who her father is or how she’ll ever have a normal life. Then she meets Andreas Wolf – internet outlaw, charismatic provocateur, a man who deals in secrets and might just be able to help her solve the mystery of her origins."
9780007548262.0,A Storm of Swords: Part 2 Blood and Gold,George R. R. Martin,Fiction,English,https://zangakbookstore.am/en/a-storm-of-swords-part-2-blood-and-gold,"HBO's hit series A GAME OF THRONES is based on George R R Martin's internationally bestselling series A SONG OF ICE AND FIRE, the greatest fantasy epic of the modern age.

A STORM OF SWORDS: BLOOD AND GOLD is the SECOND part of the third volume in the series.

'When times are tough there is no better distraction than these magical tales' Guardian

'There are two sorts of people. The players and the pieces . . . Every man's a piece to start with, and every maid as well. Even some who think they are players'

The Starks are scattered. Robb Stark may be King in the North, but he must bend to the will of an old tyrant if he is to hold his crown. And while his youngest sister has escaped the clutches of the depraved Lannisters, Sansa Stark remains their captive.

Meanwhile, across the ocean, the last heir of the Dragon King approaches Westeros with vengeance in her heart."
9780007548927.0,Moonglow,Michael Chabon,Fiction,English,https://zangakbookstore.am/en/moonglow,"This is the story of an extraordinary life. Of an engineer, obsessed with space travel. Of a soldier, hunting for Nazi rocket scientists. Of a young man who met a girl in a taffeta party dress, whose Holocaust experiences and leaking sadness threatened to engulf them both. and more..."
9780007549795.0,Pretty Honest,Hughes Sali,Foreign Contemporary Literature,English,https://www.books.am/am/catalog/product/view/id/2421/category/7477/,"Sali Hughes' 'Pretty Honest: The Straight-Talking Beauty Companion' is a refreshing and practical guide to all things beauty, cutting through the hype and offering genuine, no-nonsense advice. Hughes, a renowned beauty journalist, shares her extensive knowledge on skincare, makeup, hair, and fragrance, focusing on what truly works and why. The book covers everything from building a foundational routine to understanding ingredients, debunking myths, and making smart purchasing decisions. With its witty tone, accessible language, and emphasis on empowering readers to feel confident in their own skin, 'Pretty Honest' is an invaluable resource for anyone seeking to navigate the often overwhelming world of beauty with clarity and self-assurance."
9780007551804.0,Veronika Decides To Die,Paulo Coelho,Fiction,English,https://zangakbookstore.am/en/veronika-decides-to-die,"A novel from internationally acclaimed author Paulo Coelho - a dramatic story of love, life and death that shows us all why every second of our existence is a choice we all make between living and dying.

Veronika has everything she could wish for. She is young and pretty, has plenty of boyfriends, a steady job, a loving family. Yet she is not happy; something is lacking in her life, and one morning she decides to die. She takes an overdose of sleeping pills, only to wake up some time later in the local hospital. There she is told that her heart is damaged and she has only a few days to live.

The story follows Veronika through these intense days as to her surprise she finds herself experiencing feelings she has never really felt before. Against all odds she finds herself falling in love and even wanting to live again…"
9780007557691.0,The Snow Queen,Michael Cunningham,Fiction,English,https://zangakbookstore.am/en/the-snow-queen,"Luminously written ... page-turningly enjoyable, this is a profound novel about love from a highly regarded, Pulitzer-winning novelist' Sunday Times
Walking through Central Park, Barrett Meeks sees a translucent light in the sky that regards him in a distinctly godlike way. Barrett doesn't believe in visions - or in God - but he can't deny what he's seen. In nearby Brooklyn, Tyler, Barrett's older brother, is trying - and failing - to write a wedding song for Beth, his wife-to-be, who is seriously ill. Barrett turns unexpectedly to religion, while Tyler grows convinced that only drugs can release his creative powers.
The Snow Queen, beautiful and heartbreaking, comic and tragic, proves again that Cunningham is one of the great novelists of his generation."
